prediction_key,player_id,player_name,role,to_league,outcome_season,next_minutes,s0_pred,s1_pred,s1_lo,s1_hi,shrunk_prior_sporting_rate,feature_tier,club_match_confidence
spmvp1|199369|2019-07-02|29|366|loan|k-199369-2019-summer-everton-real-valladolid-cf|000,199369,Sandro Ramírez,FWD,La Liga,2020,1306.0,1453.8392899528671,1453.8392899528671,839.140904226444,2068.5376756792903,0.3823279524214104,high,high
spmvp1|203412|2019-07-18|800|130|loan|k-203412-2019-summer-atalanta-bc-parma-calcio-1913|000,203412,Andreas Cornelius,FWD,Serie A,2020,1494.0,1468.0232518243288,1468.0232518243288,690.6734829491362,2245.3730206995215,0.8320493066255779,medium,exact
spmvp1|203496|2019-07-23|1041|150|permanent|k-203496-2019-summer-olympique-lyon-real-betis-balompi|000,203496,Nabil Fekir,MID,La Liga,2020,2638.0,1574.636281506501,1574.636281506501,1016.8946219684343,2132.3779410445677,1.68292878528657,high,high
spmvp1|203746|2019-08-06|969|162|permanent|k-203746-2019-summer-montpellier-hsc-monaco|000,203746,Ruben Aguilar,DEF,Ligue 1,2020,1072.0,1646.7715797330525,1646.7715797330525,986.0094481462706,2307.5337113198343,5.003587377195594,high,exact
spmvp1|206386|2019-08-20|15|167|loan|k-206386-2019-summer-bayer-04-leverkusen-fc-augsburg|000,206386,Tin Jedvaj,DEF,Bundesliga,2020,2638.0,1632.5876178615904,1632.5876178615904,1036.723957289959,2228.451278433222,0.592277649565063,high,exact
spmvp1|206947|2019-09-02|681|1244|loan|k-206947-2019-summer-real-sociedad-cd-legan-s|000,206947,Kévin Rodrigues,DEF,La Liga,2020,1931.0,1646.7715797330525,1646.7715797330525,944.4486123295305,2349.0945471365744,3.3852004496065944,medium,exact
spmvp1|207917|2019-07-09|31|1050|free|k-207917-2019-summer-liverpool-villarreal-cf|000,207917,Alberto Moreno,DEF,La Liga,2020,1471.0,1646.7715797330525,1646.7715797330525,1096.3984454046943,2197.144714061411,0.6189598880597014,high,exact
spmvp1|208167|2019-01-31|1038|38|permanent|k-208167-2019-winter-uc-sampdoria-fortuna-d-sseldorf|000,208167,Dawid Kownacki,FWD,Bundesliga,2020,1093.0,1453.8392899528671,1453.8392899528671,640.4324414328439,2267.2461384728904,0.6085316308763785,low,high
spmvp1|210178|2020-01-29|614|11|loan|k-210178-2019-winter-clube-de-regatas-do-flamengo-arsenal-fc|000,210178,Pablo Marí,DEF,Premier League,2020,113.0,1646.7715797330525,1646.7715797330525,569.8485028099756,2723.694656656129,0.0,low,exact
spmvp1|211251|2019-07-28|410|16795|permanent|k-211251-2019-summer-udinese-calcio-granada-cf|000,211251,Darwin Machís,FWD,La Liga,2020,2129.0,1468.0232518243288,1468.0232518243288,725.9793253339658,2210.067178314692,0.0,medium,exact
spmvp1|213260|2019-07-01|3368|331|permanent|k-213260-2019-summer-levante-ca-osasuna|000,213260,Rubén García,FWD,La Liga,2020,2188.0,1468.0232518243288,1468.0232518243288,895.8114304817238,2040.2350731669337,0.0,high,high
spmvp1|214775|2019-07-15|720|368|permanent|k-214775-2019-summer-fc-porto-sevilla-fc|000,214775,Óliver Torres,MID,La Liga,2020,1596.0,1560.4523196350392,1560.4523196350392,853.7933070058773,2267.1113322642013,0.0,medium,exact
spmvp1|216179|2019-07-02|6574|46|loan|k-216179-2019-summer-us-sassuolo-inter-milan|000,216179,Stefano Sensi,MID,Serie A,2020,723.0,1560.4523196350392,1560.4523196350392,888.6419473792326,2232.262691890846,2.4972637607381483,high,high
spmvp1|216464|2019-08-14|368|16795|loan|k-216464-2019-summer-sevilla-fc-granada-cf|000,216464,Carlos Fernández,FWD,La Liga,2020,2201.0,1453.8392899528671,1453.8392899528671,560.5399454517747,2347.1386344539596,0.08521485797523666,low,exact
spmvp1|217115|2019-08-05|1148|1237|permanent|k-217115-2019-summer-brentford-brighton-hove-albion|000,217115,Neal Maupay,FWD,Premier League,2020,2766.0,1453.8392899528671,1453.8392899528671,769.3500518250912,2138.328528080643,0.0,high,high
spmvp1|221025|2019-07-01|131|29|permanent|k-221025-2019-summer-fc-barcelona-everton-fc|000,221025,André Gomes,MID,Premier League,2020,1458.0,1574.636281506501,1574.636281506501,1007.4721024020234,2141.800460610979,0.41708955223880595,high,exact
spmvp1|222813|2019-07-01|31|44|loan|k-222813-2019-summer-liverpool-hertha-bsc|000,222813,Marko Grujic,MID,Bundesliga,2020,2415.0,1560.4523196350392,1560.4523196350392,497.36577114703096,2623.5388681230475,0.15954118873826903,low,exact
spmvp1|224884|2019-09-02|631|237|loan|k-224884-2019-summer-chelsea-rcd-mallorca|000,224884,Abdul-Rahman Baba,DEF,La Liga,2020,108.0,1646.7715797330525,1646.7715797330525,1069.2299369989914,2224.3132224671135,0.05621769098219403,high,high
spmvp1|229006|2019-06-30|3524|618|end-of-loan|k-229006-2019-summer-clermont-foot-63-as-saint-tienne|000,229006,Franck Honorat,FWD,Ligue 1,2020,849.0,1453.8392899528671,1453.8392899528671,549.0416887534668,2358.6368911522677,0.0,low,exact
spmvp1|230552|2019-08-31|5|416|loan|k-230552-2019-summer-ac-milan-torino-fc|000,230552,Diego Laxalt,DEF,Serie A,2020,596.0,1646.7715797330525,1646.7715797330525,1097.924904020705,2195.6182554454,0.9808005427408413,high,exact
spmvp1|232271|2019-06-30|940|180|end-of-loan|k-232271-2019-summer-celta-de-vigo-southampton-fc|000,232271,Sofiane Boufal,FWD,Premier League,2020,764.0,1468.0232518243288,1468.0232518243288,885.7688725402465,2050.277631108411,0.6984767707539985,high,exact
spmvp1|232418|2020-01-12|44|1123|loan|k-232418-2019-winter-hertha-bsc-norwich-city|000,232418,Ondrej Duda,MID,Premier League,2020,724.0,1574.636281506501,1574.636281506501,759.5837727550424,2389.6887902579597,1.96303967327888,low,exact
spmvp1|232454|2019-07-30|533|15|permanent|k-232454-2019-summer-tsg-1899-hoffenheim-bayer-04-leverkusen|000,232454,Nadiem Amiri,MID,Bundesliga,2020,1857.0,1560.4523196350392,1560.4523196350392,976.3794564869776,2144.5251827831007,1.5359411489957966,high,high
spmvp1|235931|2020-01-10|1390|1005|loan|k-235931-2019-winter-cagliari-calcio-us-lecce|000,235931,Alessandro Deiola,MID,Serie A,2020,717.0,1560.4523196350392,1560.4523196350392,721.4692687875815,2399.435370482497,1.009322033898305,low,exact
spmvp1|236041|2019-07-01|415|1416|permanent|k-236041-2019-summer-toulouse-amiens-sc|000,236041,Alexis Blin,MID,Ligue 1,2020,1841.0,1560.4523196350392,1560.4523196350392,979.5776753337062,2141.326963936372,1.7398831810693425,high,exact
spmvp1|236490|2019-07-01|631|416|permanent|k-236490-2019-summer-chelsea-torino-fc|000,236490,Ola Aina,DEF,Serie A,2020,2079.0,1632.5876178615904,1632.5876178615904,549.434270129409,2715.7409655937718,0.0,low,exact
spmvp1|237164|2019-07-01|42|533|permanent|k-237164-2019-summer-hannover-96-tsg-1899-hoffenheim|000,237164,Ihlas Bebou,FWD,Bundesliga,2020,2102.0,1468.0232518243288,1468.0232518243288,790.3916728769603,2145.654830771697,1.9317434210526314,high,high
spmvp1|237662|2019-07-01|33|18|permanent|k-237662-2019-summer-fc-schalke-04-borussia-m-nchengladbach|000,237662,Breel Embolo,FWD,Bundesliga,2020,1550.0,1453.8392899528671,1453.8392899528671,703.8392899528671,2203.839289952867,0.9312500000000001,medium,alias
spmvp1|238752|2019-06-30|46|162|end-of-loan|k-238752-2019-summer-inter-milan-monaco|000,238752,Keita Baldé,FWD,Ligue 1,2020,858.0,1453.8392899528671,1453.8392899528671,888.3529935667406,2019.3255863389936,0.28486538927965077,high,exact
spmvp1|238868|2019-07-04|1533|1050|permanent|k-238868-2019-summer-sd-eibar-villarreal-cf|000,238868,Rubén Peña,DEF,La Liga,2020,1909.0,1646.7715797330525,1646.7715797330525,1003.4975017282767,2290.045657737828,2.5377421066595915,high,exact
spmvp1|240306|2020-01-29|336|985|permanent|k-240306-2019-winter-sporting-cp-manchester-united|000,240306,Bruno Fernandes,MID,Premier League,2020,1186.0,1574.636281506501,1574.636281506501,1006.1778636566024,2143.0946993564,0.0,high,exact
spmvp1|242086|2019-09-02|12|23826|loan|k-242086-2019-summer-as-roma-rb-leipzig|000,242086,Patrik Schick,FWD,Bundesliga,2020,1298.0,1453.8392899528671,1453.8392899528671,797.8600871799035,2109.8184927258308,0.4263431542461005,high,exact
spmvp1|242631|2019-08-08|11|29|permanent|k-242631-2019-summer-arsenal-everton-fc|000,242631,Alex Iwobi,FWD,Premier League,2020,1596.0,1453.8392899528671,1453.8392899528671,841.6664607048406,2066.0121192008937,1.4040299127544662,high,exact
spmvp1|242940|2019-09-02|6574|252|loan|k-242940-2019-summer-us-sassuolo-genoa-cfc|000,242940,Edoardo Goldaniga,DEF,Serie A,2020,784.0,1646.7715797330525,1646.7715797330525,1050.2050561279023,2243.338103338203,0.663733905579399,high,high
spmvp1|243188|2019-06-30|269|18|end-of-loan|k-243188-2019-summer-holstein-kiel-borussia-m-nchengladbach|000,243188,Lászlo Bénes,MID,Bundesliga,2020,898.0,1438.7957485941397,1438.7957485941397,498.33897861045295,2379.2525185778263,0.2459216965742251,low,alias
spmvp1|245537|2020-01-21|33|762|loan|k-245537-2019-winter-fc-schalke-04-newcastle-united|000,245537,Nabil Bentaleb,MID,Premier League,2020,751.0,1574.636281506501,1574.636281506501,1006.2212301952126,2143.0513328177894,0.683067274800456,high,exact
spmvp1|246968|2019-07-04|762|1003|permanent|k-246968-2019-summer-newcastle-united-leicester-city|000,246968,Ayoze Pérez,FWD,Premier League,2020,2004.0,1468.0232518243288,1468.0232518243288,898.8722721854506,2037.174231463207,0.714560122935075,high,exact
spmvp1|247377|2020-09-01|416|2722|loan|k-247377-2019-winter-torino-spal|000,247377,Kevin Bonifazi,DEF,Serie A,2020,1191.0,1632.5876178615904,1632.5876178615904,719.7435811643427,2545.431654558838,1.961009174311927,low,exact
spmvp1|247555|2019-07-01|379|39|permanent|k-247555-2019-summer-west-ham-united-1-fsv-mainz-05|000,247555,Edimilson Fernandes,MID,Bundesliga,2020,1484.0,1560.4523196350392,1560.4523196350392,863.802647384493,2257.1019918855854,1.0374908958485065,high,high
spmvp1|249565|2019-07-08|162|1003|permanent|k-249565-2019-summer-monaco-leicester-city|000,249565,Youri Tielemans,MID,Premier League,2020,2828.0,1560.4523196350392,1560.4523196350392,841.7402904734353,2279.164348796643,5.023268529769137,medium,exact
spmvp1|249730|2019-08-24|1108|162|permanent|k-249730-2019-summer-deportivo-alav-s-monaco|000,249730,Guillermo Maripán,DEF,Ligue 1,2020,1753.0,1646.7715797330525,1646.7715797330525,924.3663079043869,2369.176851561718,2.8125000000000004,medium,exact
spmvp1|250478|2019-07-01|180|405|permanent|k-250478-2019-summer-southampton-aston-villa|000,250478,Matt Targett,DEF,Premier League,2020,2291.0,1632.5876178615904,1632.5876178615904,934.9302240109315,2330.2450117122494,0.37060761346998533,high,exact
spmvp1|250844|2019-07-05|1162|667|permanent|k-250844-2019-summer-sm-caen-rc-strasbourg-alsace|000,250844,Alexander Djiku,DEF,Ligue 1,2020,2064.0,1632.5876178615904,1632.5876178615904,1055.0014109650388,2210.173824758142,2.3005603448275864,high,high
spmvp1|251680|2019-07-01|273|331|permanent|k-251680-2019-summer-stade-rennais-ca-osasuna|000,251680,Brandon Thomas,FWD,La Liga,2020,406.0,1453.8392899528671,1453.8392899528671,530.6417977898577,2377.0367821158766,0.6030564263322883,low,high
spmvp1|251878|2019-07-01|714|39|permanent|k-251878-2019-summer-rcd-espanyol-barcelona-1-fsv-mainz-05|000,251878,Aarón Martín,DEF,Bundesliga,2020,1792.0,1632.5876178615904,1632.5876178615904,1046.9005343960239,2218.274701327157,2.052705490320533,high,high
spmvp1|251896|2020-01-25|418|16795|loan|k-251896-2019-winter-real-madrid-granada-cf|000,251896,Jesús Vallejo,DEF,La Liga,2020,629.0,1632.5876178615904,1632.5876178615904,982.0439880874059,2283.131247635775,0.8054084192918873,high,exact
spmvp1|253677|2019-07-08|989|405|permanent|k-253677-2019-summer-afc-bournemouth-aston-villa|000,253677,Tyrone Mings,DEF,Premier League,2020,2902.0,1646.7715797330525,1646.7715797330525,813.0262150853392,2480.516944380766,0.5896168108776266,low,exact
spmvp1|255942|2019-07-12|1390|46|loan|k-255942-2019-summer-cagliari-calcio-inter-milan|000,255942,Nicolò Barella,MID,Serie A,2020,2013.0,1560.4523196350392,1560.4523196350392,968.8337244534987,2152.0709148165797,3.792551747539871,high,high
spmvp1|256448|2019-07-17|800|12|loan|k-256448-2019-summer-atalanta-bc-as-roma|000,256448,Gianluca Mancini,DEF,Serie A,2020,2740.0,1632.5876178615904,1632.5876178615904,791.6785269524995,2473.4967087706814,2.6968750000000004,low,exact
spmvp1|257462|2019-07-02|24|418|permanent|k-257462-2019-summer-eintracht-frankfurt-real-madrid|000,257462,Luka Jovic,FWD,La Liga,2020,430.0,1332.1827189119676,1332.1827189119676,538.0650718531441,2126.300365970791,0.7867647058823528,medium,exact
spmvp1|257851|2019-07-01|1049|3368|permanent|k-257851-2019-summer-valencia-levante-ud|000,257851,Rúben Vezo,DEF,La Liga,2020,2610.0,1646.7715797330525,1646.7715797330525,1058.5362856154054,2235.0068738507,1.3030147058823531,high,exact
spmvp1|258027|2019-08-23|27|1082|permanent|k-258027-2019-summer-bayern-munich-losc-lille|000,258027,Renato Sanches,MID,Ligue 1,2020,1483.0,1560.4523196350392,1560.4523196350392,817.5373398779542,2303.367299392124,2.098178137651822,medium,high
spmvp1|259953|2019-07-08|749|5|permanent|k-259953-2019-summer-empoli-ac-milan|000,259953,Rade Krunic,MID,Serie A,2020,537.0,1574.636281506501,1574.636281506501,933.6441144046735,2215.6284486083287,0.0,high,exact
spmvp1|260806|2020-01-31|1110|1416|loan|k-260806-2019-winter-huddersfield-town-amiens-sc|000,260806,Isaac Mbenza,FWD,Ligue 1,2020,84.0,1453.8392899528671,1453.8392899528671,816.8182293083607,2090.8603505973733,0.7821618878457243,high,exact
spmvp1|260827|2019-07-12|1038|1041|permanent|k-260827-2019-summer-uc-sampdoria-olympique-lyon|000,260827,Joachim Andersen,DEF,Ligue 1,2020,1531.0,1632.5876178615904,1632.5876178615904,759.1436344591008,2506.03160126408,1.81649377593361,low,high
spmvp1|263236|2019-08-08|167|180|loan|k-263236-2019-summer-fc-augsburg-southampton-fc|000,263236,Kevin Danso,DEF,Premier League,2020,277.0,1510.931046820691,1510.931046820691,804.5879058195447,2217.2741878218376,1.8856324035154755,medium,exact
spmvp1|263727|2019-07-01|1533|368|permanent|k-263727-2019-summer-sd-eibar-sevilla-fc|000,263727,Joan Jordán,MID,La Liga,2020,2254.0,1560.4523196350392,1560.4523196350392,927.8393530338604,2193.065286236218,3.365275049115913,high,exact
spmvp1|263860|2019-09-02|1049|3709|loan|k-263860-2019-summer-valencia-getafe-cf|000,263860,Jason,FWD,La Liga,2020,1175.0,1468.0232518243288,1468.0232518243288,771.2302489088769,2164.8162547397806,1.4939868804664724,high,exact
spmvp1|265078|2020-01-10|543|430|loan|k-265078-2019-winter-wolverhampton-wanderers-acf-fiorentina|000,265078,Patrick Cutrone,FWD,Serie A,2020,838.0,1453.8392899528671,1453.8392899528671,729.6798877112731,2177.998692194461,0.8107098381070982,medium,high
spmvp1|265088|2019-07-01|5|6574|permanent|k-265088-2019-summer-ac-milan-us-sassuolo|000,265088,Manuel Locatelli,MID,Serie A,2020,2586.0,1438.7957485941397,1438.7957485941397,778.6533998396912,2098.938097348588,1.677624555160142,high,exact
spmvp1|265569|2019-08-30|162|40|loan|k-265569-2019-summer-monaco-fc-girondins-bordeaux|000,265569,Youssef Aït Bennasser,MID,Ligue 1,2020,536.0,1560.4523196350392,1560.4523196350392,949.7285140168314,2171.176125253247,3.79957965962682,high,high
spmvp1|270541|2019-07-01|3|1416|permanent|k-270541-2019-summer-1-fc-k-ln-amiens-sc|000,270541,Serhou Guirassy,FWD,Ligue 1,2020,1921.0,1453.8392899528671,1453.8392899528671,701.5028413547363,2206.175738550998,0.742289719626168,medium,exact
spmvp1|272261|2020-01-28|410|1005|loan|k-272261-2019-winter-udinese-calcio-us-lecce|000,272261,Antonin Barak,MID,Serie A,2020,1369.0,1574.636281506501,1574.636281506501,925.1759991926344,2224.096563820368,4.6975366731248265,high,exact
spmvp1|274484|2019-07-03|1082|1041|permanent|k-274484-2019-summer-losc-lille-olympique-lyon|000,274484,Youssouf Koné,DEF,Ligue 1,2020,818.0,1632.5876178615904,1632.5876178615904,644.3416865776844,2620.8335491454964,0.0,low,high
spmvp1|278343|2019-08-28|82|167|loan|k-278343-2019-summer-vfl-wolfsburg-fc-augsburg|000,278343,Felix Uduokhai,DEF,Bundesliga,2020,1966.0,1510.931046820691,1510.931046820691,791.4188516987399,2230.443241942642,3.639146341463415,medium,exact
spmvp1|278359|2019-08-14|714|150|permanent|k-278359-2019-summer-rcd-espanyol-barcelona-real-betis-balompi|000,278359,Borja Iglesias,FWD,La Liga,2020,1922.0,1468.0232518243288,1468.0232518243288,376.5665157892795,2559.479987859378,0.0,low,high
spmvp1|280575|2020-01-06|82|3|loan|k-280575-2019-winter-vfl-wolfsburg-1-fc-k-ln|000,280575,Elvis Rexhbecaj,MID,Bundesliga,2020,623.0,1560.4523196350392,1560.4523196350392,535.1604908412648,2585.744148428814,0.4464980544747082,low,exact
spmvp1|280730|2020-01-22|418|27|loan|k-280730-2019-winter-real-madrid-bayern-munich|000,280730,Álvaro Odriozola,DEF,Bundesliga,2020,152.0,1632.5876178615904,1632.5876178615904,1026.7052649204138,2238.469970802767,1.9642941176470585,high,exact
spmvp1|281404|2019-09-02|631|3709|loan|k-281404-2019-summer-chelsea-getafe-cf|000,281404,Kenedy,FWD,La Liga,2020,586.0,1453.8392899528671,1453.8392899528671,743.6407691276434,2164.0378107780907,0.9669131957960295,medium,exact
spmvp1|281769|2019-07-18|714|13|permanent|k-281769-2019-summer-rcd-espanyol-barcelona-atl-tico-de-madrid|000,281769,Mario Hermoso,DEF,La Liga,2020,1217.0,1632.5876178615904,1632.5876178615904,941.6399516663994,2323.535284056781,1.954031117397454,high,exact
spmvp1|281963|2019-07-01|13|27|permanent|k-281963-2019-summer-atl-tico-de-madrid-bayern-munich|000,281963,Lucas Hernández,DEF,Bundesliga,2020,920.0,1632.5876178615904,1632.5876178615904,1026.9331471122264,2238.2420886109544,2.733985521424379,high,exact
spmvp1|282388|2019-08-30|430|1390|loan|k-282388-2019-summer-acf-fiorentina-cagliari-calcio|000,282388,Giovanni Simeone,FWD,Serie A,2020,2924.0,1453.8392899528671,1453.8392899528671,870.9154570290342,2036.7631228767,0.609490171990172,high,exact
spmvp1|282411|2019-07-01|418|13|permanent|k-282411-2019-summer-real-madrid-atl-tico-de-madrid|000,282411,Marcos Llorente,MID,La Liga,2020,1368.0,1560.4523196350392,1560.4523196350392,934.1955976336363,2186.709041636442,1.1167407061024082,high,exact
spmvp1|284732|2019-08-14|273|18|permanent|k-284732-2019-summer-stade-rennais-borussia-m-nchengladbach|000,284732,Ramy Bensebaini,DEF,Bundesliga,2020,1448.0,1632.5876178615904,1632.5876178615904,1048.580150531161,2216.5950851920197,1.9826462352209084,high,alias
spmvp1|284854|2020-01-01|131|150|loan|k-284854-2019-winter-fc-barcelona-real-betis-balompi|000,284854,Carles Aleñá,MID,La Liga,2020,735.0,1438.7957485941397,1438.7957485941397,366.15523958035374,2511.4362576079257,0.0,low,high
spmvp1|288225|2019-09-02|855|995|permanent|k-288225-2019-summer-ea-guingamp-fc-nantes|000,288225,Ludovic Blas,MID,Ligue 1,2020,1845.0,1438.7957485941397,1438.7957485941397,818.5820353261076,2059.0094618621715,2.8843276936776494,high,exact
spmvp1|288241|2019-07-01|995|40|free|k-288241-2019-summer-fc-nantes-fc-girondins-bordeaux|000,288241,Enock Kwateng,DEF,Ligue 1,2020,983.0,1632.5876178615904,1632.5876178615904,760.4304848498743,2504.7447508733067,0.6419710544452103,low,high
spmvp1|290587|2019-07-29|969|3|permanent|k-290587-2019-summer-montpellier-hsc-1-fc-k-ln|000,290587,Ellyes Skhiri,MID,Bundesliga,2020,2672.0,1560.4523196350392,1560.4523196350392,994.08063821911,2126.8240010509685,2.6206305309734512,high,exact
spmvp1|291417|2019-07-01|1041|418|permanent|k-291417-2019-summer-olympique-lyon-real-madrid|000,291417,Ferland Mendy,DEF,La Liga,2020,1809.0,1632.5876178615904,1632.5876178615904,953.898008331478,2311.2772273917026,3.8486763732627405,high,exact
spmvp1|291422|2019-07-21|989|350|permanent|k-291422-2019-summer-afc-bournemouth-sheffield-united|000,291422,Lys Mousset,FWD,Premier League,2020,1240.0,1453.8392899528671,1453.8392899528671,648.063525513456,2259.615054392278,0.6421291053227633,low,exact
spmvp1|293281|2020-01-31|16|533|permanent|k-293281-2019-winter-borussia-dortmund-tsg-1899-hoffenheim|000,293281,Jacob Bruun Larsen,FWD,Bundesliga,2020,391.0,1332.1827189119676,1332.1827189119676,299.6383402137428,2364.7270976101927,0.10207100591715977,low,high
spmvp1|293944|2019-07-01|618|347|permanent|k-293944-2019-summer-saint-tienne-fc-metz|000,293944,Habib Maïga,MID,Ligue 1,2020,2266.0,1560.4523196350392,1560.4523196350392,776.689839340767,2344.2147999293115,2.9260641093011035,medium,exact
spmvp1|298477|2019-08-02|2288|350|permanent|k-298477-2019-summer-swansea-city-sheffield-united|000,298477,Oliver McBurnie,FWD,Premier League,2020,2113.0,1453.8392899528671,1453.8392899528671,524.5865077589085,2383.0920721468256,0.4185214626391097,low,exact
spmvp1|298975|2019-08-01|6574|430|loan|k-298975-2019-summer-us-sassuolo-acf-fiorentina|000,298975,Pol Lirola,DEF,Serie A,2020,2648.0,1510.931046820691,1510.931046820691,890.2067007442324,2131.65539289715,1.882696177062374,high,high
spmvp1|298976|2019-07-29|418|3368|loan|k-298976-2019-summer-real-madrid-levante-ud|000,298976,Borja Mayoral,FWD,La Liga,2020,2140.0,1453.8392899528671,1453.8392899528671,671.8549557492117,2235.823624156523,0.47702349869451693,medium,exact
spmvp1|302991|2020-01-31|3368|3709|permanent|k-302991-2019-winter-levante-getafe-cf|000,302991,Erick Cabaco,DEF,La Liga,2020,267.0,1632.5876178615904,1632.5876178615904,980.6033791900452,2284.5718565331354,1.3199831128623698,high,exact
spmvp1|303259|2019-08-01|1010|44|permanent|k-303259-2019-summer-watford-hertha-bsc|000,303259,Dodi Lukébakio,FWD,Bundesliga,2020,2031.0,1332.1827189119676,1332.1827189119676,296.46843319768186,2367.8970046262534,0.07142857142857144,low,exact
spmvp1|314288|2019-08-03|281|82|loan|k-314288-2019-summer-manchester-city-vfl-wolfsburg|000,314288,Lukas Nmecha,FWD,Bundesliga,2020,131.0,1332.1827189119676,1332.1827189119676,242.66306825694573,2421.7023695669895,0.0,low,exact
spmvp1|314295|2019-08-02|379|167|permanent|k-314295-2019-summer-west-ham-united-fc-augsburg|000,314295,Reece Oxford,DEF,Bundesliga,2020,375.0,1510.931046820691,1510.931046820691,669.158894921957,2352.703198719425,1.6245569620253164,low,exact
spmvp1|314875|2020-01-31|3008|379|permanent|k-314875-2019-winter-hull-city-west-ham-united|000,314875,Jarrod Bowen,FWD,Premier League,2020,917.0,1453.8392899528671,1453.8392899528671,454.3018246429689,2453.3767552627655,0.0,low,high
spmvp1|315779|2019-01-02|16|631|end-of-loan|k-315779-2019-summer-borussia-dortmund-chelsea-fc|000,315779,Christian Pulisic,FWD,Premier League,2020,1722.0,1332.1827189119676,1332.1827189119676,726.631507027683,1937.7339307962523,0.9798670836591086,high,exact
spmvp1|315865|2019-07-01|46|252|loan|k-315865-2019-summer-inter-milan-genoa-cfc|000,315865,Andrea Pinamonti,FWD,Serie A,2020,2236.0,1332.1827189119676,1332.1827189119676,254.64261196009602,2409.7228258638393,0.009625668449197862,low,high
spmvp1|316264|2019-07-05|418|681|loan|k-316264-2019-summer-real-madrid-real-sociedad|000,316264,Martin Ødegaard,MID,La Liga,2020,2527.0,1438.7957485941397,1438.7957485941397,360.63729035002825,2516.954206838251,0.0,low,exact
spmvp1|317482|2019-07-23|6195|1390|loan|k-317482-2019-summer-ssc-napoli-cagliari-calcio|000,317482,Marko Rog,MID,Serie A,2020,2317.0,1560.4523196350392,1560.4523196350392,717.8127257264098,2403.091913543669,1.3588515228426397,low,exact
spmvp1|318528|2019-07-22|855|18|permanent|k-318528-2019-summer-ea-guingamp-borussia-m-nchengladbach|000,318528,Marcus Thuram,FWD,Bundesliga,2020,2202.0,1332.1827189119676,1332.1827189119676,641.3025492407057,2023.0628885832296,1.1325556733828206,high,alias
spmvp1|319160|2019-07-01|410|1038|permanent|k-319160-2019-summer-udinese-calcio-uc-sampdoria|000,319160,Jakub Jankto,MID,Serie A,2020,2095.0,1560.4523196350392,1560.4523196350392,961.4060980649732,2159.498541205105,2.6190297138664707,high,high
spmvp1|319745|2019-07-25|418|11|loan|k-319745-2019-summer-real-madrid-arsenal-fc|000,319745,Dani Ceballos,MID,Premier League,2020,1692.0,1560.4523196350392,1560.4523196350392,967.0751797422499,2153.8294595278285,0.6643783503371952,high,exact
spmvp1|320271|2020-01-02|1049|331|loan|k-320271-2019-winter-valencia-ca-osasuna|000,320271,Toni Lato,DEF,La Liga,2020,470.0,1632.5876178615904,1632.5876178615904,884.8811958432418,2380.294039879939,2.1317201834862387,medium,high
spmvp1|320411|2019-07-29|1110|989|permanent|k-320411-2019-summer-huddersfield-town-afc-bournemouth|000,320411,Philip Billing,MID,Premier League,2020,2530.0,1560.4523196350392,1560.4523196350392,735.9330888658085,2384.9715504042697,2.2240384615384614,low,exact
spmvp1|322305|2019-07-01|417|415|loan|k-322305-2019-summer-ogc-nice-toulouse|000,322305,Jean-Victor Makengo,MID,Ligue 1,2020,988.0,1438.7957485941397,1438.7957485941397,719.1049430611861,2158.4865541270933,0.4937550854353133,medium,exact
spmvp1|323954|2019-08-12|42|410|permanent|k-323954-2019-summer-hannover-96-udinese-calcio|000,323954,Walace,MID,Serie A,2020,1139.0,1560.4523196350392,1560.4523196350392,876.5286139129684,2244.37602535711,2.8793256130790192,high,exact
spmvp1|324804|2019-07-17|46|130|loan|k-324804-2019-summer-inter-milan-parma-calcio-1913|000,324804,Yann Karamoh,FWD,Serie A,2020,573.0,1332.1827189119676,1332.1827189119676,681.7648916139175,1982.600546210018,0.3534818941504178,high,exact
spmvp1|326300|2019-08-14|1420|1041|permanent|k-326300-2019-summer-sco-angers-olympique-lyon|000,326300,Jeff Reine-Adélaïde,MID,Ligue 1,2020,783.0,1438.7957485941397,1438.7957485941397,535.5097142401441,2342.0817829481352,2.2832710978342043,low,high
spmvp1|329145|2019-07-01|995|368|permanent|k-329145-2019-summer-fc-nantes-sevilla-fc|000,329145,Diego Carlos,DEF,La Liga,2020,3134.0,1646.7715797330525,1646.7715797330525,1058.8236969968962,2234.719462469209,1.90128664495114,high,exact
spmvp1|329723|2019-01-23|683|162|end-of-loan|k-329723-2019-summer-olympiacos-piraeus-as-monaco|000,329723,Gil Dias,DEF,Ligue 1,2020,1057.0,1632.5876178615904,1632.5876178615904,875.1996293010566,2389.975606422124,3.8170638703527167,medium,exact
spmvp1|329723|2020-01-31|162|16795|loan|k-329723-2019-winter-monaco-granada-cf|000,329723,Gil Dias,DEF,La Liga,2020,356.0,1632.5876178615904,1632.5876178615904,875.1996293010566,2389.975606422124,3.8170638703527167,medium,exact
spmvp1|331401|2019-07-12|2722|398|permanent|k-331401-2019-summer-spal-ss-lazio|000,331401,Manuel Lazzari,MID,Serie A,2020,2548.0,1574.636281506501,1574.636281506501,940.1741301120787,2209.0984329009234,2.546264940239044,high,exact
